ID,Avg. Ht,Lat,Lon,Electricity,Natural Gas,Total Energy,Total Area,Total Elec Per Area,temp_K,dewpt_K,RH_pct,pres_Pa,RadDir_Wm_2,_RadDif_Wm_2,Longwave_Wm_2,Shortwave_Wm_2,WindDir_deg,WindSpd_ms_1
671,74.59,41.873798,-87.629883,14580.39,11854.28,26434.67,46857.05,311.17,280.28578543790667,274.90154470207807,73.07879589287829,99868.62200587578,110.63346163212792,54.68207465054486,301.14366842709364,165.31553626020113,202.56342303117387,2.824585512756608
675,15.67,41.873798,-87.628723,7799.9,1014.7,8814.6,19644.48,397.05,280.293338198023,274.90695986145096,73.06810804126886,99869.12490957402,110.96697106792259,54.556532385950824,301.09811532267486,165.5235034481709,203.01373533868357,2.831184909689953
1449,30.61,41.875481,-87.633301,3787.81,1712.59,5500.4,4516.65,838.63,280.24637344415834,274.87580919781226,73.14717882803917,99866.78358048512,110.23043165113614,54.86364890656414,301.1366007486272,165.09408058118615,201.00451083990882,2.806599817479092
2726,9.2,41.875481,-87.633301,2750.46,439.47,3189.9300000000003,7364.05,373.5,280.24637344415834,274.87580919781226,73.14717882803917,99866.78358048512,110.23043165113614,54.86364890656414,301.1366007486272,165.09408058118615,201.00451083990882,2.806599817479092
1498,27.24,41.874657,-87.628754,7202.24,4035.42,11237.66,17981.29,400.54,280.2823955406355,274.9023382487545,73.09971357316051,99869.03756923699,110.96053044842442,54.41827111937143,301.07734660171474,165.3788015541944,202.930307374588,2.8306389591112606
1586,26.71,41.874657,-87.628754,7314.34,4436.8,11751.14,18288.3,399.95,280.2823955406355,274.9023382487545,73.09971357316051,99869.03756923699,110.96053044842442,54.41827111937143,301.07734660171474,165.3788015541944,202.930307374588,2.8306389591112606
1534,42.51,41.874649,-87.629883,12240.3,8116.18,20356.48,38326.57,319.37,280.2747534971698,274.89691406644346,73.11080220909011,99868.5310658542,110.60622543266884,54.5999430406353,301.129388729577,165.20616844259527,202.69241898209,2.824088370237391
1580,36.29,41.874649,-87.629883,9188.91,6134.79,15323.7,25880.84,355.05,280.2747534971698,274.89691406644346,73.11080220909011,99868.5310658542,110.60622543266884,54.5999430406353,301.129388729577,165.20616844259527,202.69241898209,2.824088370237391
1574,49.22,41.874638,-87.631042,9792.82,6556.41,16349.23,28472.35,343.94,280.26823012245467,274.89168648846834,73.11728224997887,99867.9882086472,110.3914046708203,54.70871341463193,301.15937088464176,165.10011806876733,201.9545913910197,2.8179806785925514
1623,38.41,41.874638,-87.631042,22685.22,14152.63,36837.85,81355.63,278.84,280.26823012245467,274.89168648846834,73.11728224997887,99867.9882086472,110.3914046708203,54.70871341463193,301.15937088464176,165.10011806876733,201.9545913910197,2.8179806785925514
1609,52.82,41.874664,-87.627625,13670.21,9435.1,23105.309999999998,44058.03,310.28,280.29178368927967,274.9082018770382,73.08209098238571,99869.56350585276,111.14334939735588,54.433432781743676,301.0630825861706,165.57678219557332,203.28064553383444,2.8377581428148995
1709,39.88,41.874664,-87.627625,21231.97,13616.92,34848.89,75127.34,282.61,280.29178368927967,274.9082018770382,73.08209098238571,99869.56350585276,111.14334939735588,54.433432781743676,301.0630825861706,165.57678219557332,203.28064553383444,2.8377581428148995
1697,13.73,41.875465,-87.63559,377.34,40.47,417.80999999999995,241.89,1560.01,280.23873429678144,274.86745627262013,73.14360992075694,99865.76087394408,109.94409890673329,55.043860945087395,301.17953698323083,164.98795985279222,199.79901243423166,2.7957949946777005
1700,17.49,41.874599,-87.637878,12644.61,2827.15,15471.76,40048.93,315.73,280.24380156648607,274.8650946273975,73.10646492836013,99864.96733956695,109.86124311865322,55.0930112320689,301.1844740466755,164.954254335347,199.3544396102053,2.787526889625749
3225,55.49,41.874599,-87.637878,27372.67,23032.94,50405.61,97337.06,281.22,280.24380156648607,274.8650946273975,73.10646492836013,99864.96733956695,109.86124311865322,55.0930112320689,301.1844740466755,164.954254335347,199.3544396102053,2.787526889625749
1755,26.26,41.875515,-87.626465,8059.34,4472.73,12532.07,21690.6,371.56,280.29158091834915,274.9099513737432,73.09185209415392,99869.97078314953,111.46893181921075,54.302003868589935,301.013626440019,165.77093569126464,203.7561455772153,2.8452545743009168
2251,30.13,41.875515,-87.626465,6142.33,3487.63,9629.96,13851.12,443.45,280.29158091834915,274.9099513737432,73.09185209415392,99869.97078314953,111.46893181921075,54.302003868589935,301.013626440019,165.77093569126464,203.7561455772153,2.8452545743009168
1779,28.02,41.874676,-87.625336,24884.15,17061.92,41946.07,90214.74,275.83,280.3153750685984,274.92316718188744,73.03896071610205,99870.62995829768,111.67944718116924,54.27030900016897,301.01877601241864,165.9497561719186,204.40636655765843,2.853792339908757
2248,5.51,41.875492,-87.629883,499.62,46.94,546.56,668.45,747.44,280.2638626437021,274.89229909968714,73.1421822746895,99868.36787093227,110.59599415426192,54.64928674102392,301.101339992988,165.24528085101818,202.4937191346201,2.8238104808228415
3296,24.53,41.875492,-87.629883,13954.09,2576.64,16530.73,40644.52,343.32,280.2638626437021,274.89229909968714,73.1421822746895,99868.36787093227,110.59599415426192,54.64928674102392,301.101339992988,165.24528085101818,202.4937191346201,2.8238104808228415
2861,16.94,41.876305,-87.636749,5004.31,885.24,5889.55,14018.56,356.98,280.2275240977869,274.86061061341576,73.16543223886968,99865.10742138217,109.93811431295931,55.081041505913724,301.15861313876,165.01915581997147,199.48935510796662,2.7915395507307603
2868,6.75,41.876369,-87.626495,1330.04,128.46,1458.5,2754.89,482.79,280.2807364680664,274.9048534237138,73.12058467339693,99869.87718693534,111.45928933627607,54.27412639080856,300.9881962098924,165.73341571762256,203.79336281152302,2.845494684717415
3283,8.17,41.876328,-87.633331,860.44,83.06,943.5,1638.39,525.18,280.2375739474952,274.87153199666267,73.16978971631329,99866.63500471038,110.25659143461193,54.82483309301347,301.11864342400975,165.08142453383454,200.8753798925824,2.8068465697811917
3363,17.47,41.876328,-87.633331,3706.41,529.99,4236.4,9498.55,390.21,280.2375739474952,274.87153199666267,73.16978971631329,99866.63500471038,110.25659143461193,54.82483309301347,301.11864342400975,165.08142453383454,200.8753798925824,2.8068465697811917
3346,141.68,41.87632,-87.63446,26649.74,22378.91,49028.65,96267.38,276.83,280.23334830915763,274.8668829422997,73.16767326586134,99866.07008446602,110.04909016085169,54.96793040571933,301.14816863516927,165.01702056690888,200.1054353352199,2.80136716752556
3353,28.73,41.87632,-87.63446,5530.27,2922.14,8452.41,11330.45,488.09,280.23334830915763,274.8668829422997,73.16767326586134,99866.07008446602,110.04909016085169,54.96793040571933,301.14816863516927,165.01702056690888,200.1054353352199,2.80136716752556
3372,39.43,41.875484,-87.632172,14711.37,9809.86,24521.230000000003,48280.9,304.7,280.2516494384983,274.88152926535423,73.1493988697728,99867.30850102047,110.33829125639951,54.80596422142433,301.14105257489217,165.14425548466647,201.49134093203514,2.8120514663766114
3375,11.93,41.876339,-87.631042,4530.87,761.92,5292.79,12591.04,359.85,280.24822544305977,274.88244530096273,73.17109892058791,99867.67513675186,110.53598080193464,54.74411651799449,301.1043051406185,165.2800973102559,201.74132720457058,2.8180439479175474
3416,54.5,41.875496,-87.628754,13583.47,10301.16,23884.629999999997,43130.38,314.94,280.2713519530711,274.89767264754556,73.13160377713947,99868.8717491352,110.90281642025008,54.44301627730842,301.05295421035765,165.34583269975528,202.9213319787529,2.83034131046718
3421,47.61,41.875496,-87.628754,32669.8,20564.43,53234.229999999996,121960.34,267.87,280.2713519530711,274.89767264754556,73.13160377713947,99868.8717491352,110.90281642025008,54.44301627730842,301.05295421035765,165.34583269975528,202.9213319787529,2.83034131046718
3476,38.81,41.875507,-87.627625,21351.15,13661.65,35012.8,75573.74,282.52,280.28061263136766,274.903323328842,73.11355351643155,99869.4375072582,111.11276849987324,54.420544876869144,301.0380859870747,165.53331337534834,203.32619976535432,2.8375020243727302
3518,47.46,41.875526,-87.625336,48064.5,31439.04,79503.54000000001,184934.75,259.9,280.3039613553265,274.91770574643084,73.06872154532398,99870.48013148435,111.7464843927517,54.20678547165669,300.9812195261468,165.9532698431612,204.4683850057448,2.8534466153586213
3553,9.89,41.877209,-87.626495,603.34,40.38,643.72,312.69,1929.51,280.27136304481706,274.9005085944919,73.14572761709043,99869.72013304206,111.41876522505696,54.355402578820616,300.96777898432856,165.77416782225194,203.45227843397822,2.846303622328294
3718,8.36,41.877209,-87.626495,505.2,40.82,546.02,411.92,1226.45,280.27136304481706,274.9005085944919,73.14572761709043,99869.72013304206,111.41876522505696,54.355402578820616,300.96777898432856,165.77416782225194,203.45227843397822,2.846303622328294
3684,9.43,41.877186,-87.632202,1038.93,44.59,1083.52,1246.94,833.18,280.23450380218793,274.87257288785173,73.1903450125877,99866.99043353414,110.41566629994934,54.765278763157866,301.07992015992215,165.18094507806023,201.2426269912564,2.813099670566867
3713,10.69,41.877193,-87.628784,2957.76,243.4,3201.1600000000003,6121.09,483.21,280.2527263270678,274.88822101305243,73.17747342181295,99868.60890969113,111.02440953387675,54.50287793545658,300.99575429441603,165.5272874905806,202.81878289541268,2.831354016727212
5178,33.98,41.877193,-87.628784,14177.45,10397.27,24574.72,46214.38,306.78,280.2527263270678,274.88822101305243,73.17747342181295,99868.60890969113,111.02440953387675,54.50287793545658,300.99575429441603,165.5272874905806,202.81878289541268,2.831354016727212
5187,54.32,41.877193,-87.628784,15228.01,11589.63,26817.64,49671.04,306.58,280.2527263270678,274.88822101305243,73.17747342181295,99868.60890969113,111.02440953387675,54.50287793545658,300.99575429441603,165.5272874905806,202.81878289541268,2.831354016727212
3932,46.8,41.877167,-87.63446,7550.53,5369.05,12919.58,19327.27,390.67,280.2255465460841,274.86294992654393,73.18701717166523,99865.91574947881,110.2024062678044,54.88967095378896,301.10882110733286,165.09207718416823,200.08333169907917,2.8017199065219263
5113,33.97,41.877167,-87.63446,24230.88,17449.46,41680.34,87173.04,277.96,280.2255465460841,274.86294992654393,73.18701717166523,99865.91574947881,110.2024062678044,54.88967095378896,301.10882110733286,165.09207718416823,200.08333169907917,2.8017199065219263
4958,129.83,41.877151,-87.636749,48912.15,40518.3,89430.45000000001,186219.86,262.66,280.2199427167781,274.85669847220584,73.18377863445134,99864.82708152893,109.92760802500645,55.075339925656856,301.14835906141764,165.00294798648295,199.442566358706,2.7918056611050077
5100,108.53,41.877151,-87.636749,17063.91,14469.34,31533.25,56739.87,300.74,280.2199427167781,274.85669847220584,73.18377863445134,99864.82708152893,109.92760802500645,55.075339925656856,301.14835906141764,165.00294798648295,199.442566358706,2.7918056611050077
5099,52.68,41.877205,-87.627625,24654.49,16486.03,41140.520000000004,88732.3,277.85,280.260935278407,274.8936196616961,73.16342150152072,99869.21138069867,111.187592227887,54.47517549273472,300.9822400330738,165.66276772881653,203.27975359905372,2.8383515012249707
5108,49.34,41.87801,-87.634491,8564.06,5717.44,14281.5,23463.31,365.0,280.21834151867006,274.8594850609107,73.20571730227253,99865.71145494377,110.23607158832459,54.89864274862712,301.0823025390299,165.13471430417346,200.27180503949458,2.8018372123848927
6229,63.09,41.87801,-87.634491,29632.88,20143.04,49775.92,109508.18,270.6,280.21834151867006,274.8594850609107,73.20571730227253,99865.71145494377,110.23607158832459,54.89864274862712,301.0823025390299,165.13471430417346,200.27180503949458,2.8018372123848927
5114,84.11,41.877178,-87.633331,58482.04,38376.07,96858.11,226759.69,257.9,280.2296423366983,274.8673639776127,73.1886082596097,99866.41442913337,110.34276840267816,54.803884391442146,301.0938691447584,165.14665278030742,200.82441058194638,2.8072815503083515
5152,72.49,41.877186,-87.631042,25212.22,18729.67,43941.89,90138.58,279.71,280.2399563269833,274.87776403970605,73.18903825686412,99867.51598701497,110.67645058836708,54.64823541332265,301.0587446198363,165.32468598204784,201.78649335207402,2.81900338168455
5153,59.84,41.87719,-87.629913,16452.87,13607.59,30060.46,54238.02,303.35,280.2459260483648,274.8829661271861,73.18519995074769,99868.03733888674,110.73741334451269,54.6619591582749,301.0490523893723,165.39937247942882,202.27151194432722,2.8250686156965426
5160,50.42,41.87719,-87.629913,18731.22,13109.06,31840.28,64306.58,291.28,280.2459260483648,274.8829661271861,73.18519995074769,99868.03733888674,110.73741334451269,54.6619591582749,301.0490523893723,165.39937247942882,202.27151194432722,2.8250686156965426
5160,50.42,41.87719,-87.629913,18731.22,13109.06,31840.28,64306.58,291.28,280.2459260483648,274.8829661271861,73.18519995074769,99868.03733888674,110.73741334451269,54.6619591582749,301.0490523893723,165.39937247942882,202.27151194432722,2.8250686156965426
5172,83.6,41.878029,-87.632202,19804.87,15653.15,35458.02,68877.34,287.54,280.22667835667824,274.8682108704911,73.207662176565,99866.81723917766,110.50755682182992,54.73323248534255,301.0590340474778,165.24078930125873,201.15303861007862,2.8134389110838915
6291,80.27,41.878029,-87.632202,37385.98,25842.96,63228.94,140929.95,265.28,280.22667835667824,274.8682108704911,73.207662176565,99866.81723917766,110.50755682182992,54.73323248534255,301.0590340474778,165.24078930125873,201.15303861007862,2.8134389110838915
5277,60.48,41.878067,-87.626495,12851.23,8986.05,21837.28,40999.55,313.45,280.2642074613499,274.89723178993813,73.16512142105263,99869.57040291996,111.52395613821068,54.34948541011239,300.9457817917545,165.87344155765874,203.47072072294498,2.847223157092164
7319,39.37,41.878067,-87.626495,23317.08,16723.05,40040.130000000005,83361.25,279.71,280.2642074613499,274.89723178993813,73.16512142105263,99869.57040291996,111.52395613821068,54.34948541011239,300.9457817917545,165.87344155765874,203.47072072294498,2.847223157092164
5347,94.92,41.877224,-87.625366,100716.17,72631.96,173348.13,398666.41,252.63,280.2843207843624,274.908820472417,73.12249815426206,99870.28093286886,111.62903989270927,54.28654986791404,300.9376203156625,165.91558976569254,204.28135538143115,2.8546413690969006
5845,10.05,41.878006,-87.63562,1291.33,126.29,1417.62,2680.74,481.71,280.21522643959617,274.8563683867115,73.20570949303026,99865.19859966311,110.07295030282171,54.99047552158484,301.11816127422526,165.06342580286415,199.89362429762608,2.796564067331251
5914,2.28,41.878853,-87.63678,203.98,40.84,244.82,134.91,1511.97,280.20608261274003,274.85057152673807,73.22244424330489,99864.46459063172,109.89187843342896,55.05177301317898,301.13431411945567,164.94365144643905,199.45194130311725,2.7912824913407115
7043,166.18,41.878853,-87.63678,87481.01,64208.56,151689.57,344360.91,254.04,280.20608261274003,274.85057152673807,73.22244424330489,99864.46459063172,109.89187843342896,55.05177301317898,301.13431411945567,164.94365144643905,199.45194130311725,2.7912824913407115
6077,141.54,41.878044,-87.629913,32259.61,25899.21,58158.82,119099.21,270.86,280.2382516796063,274.878585346794,73.20166826826892,99867.9009857824,110.7953128027372,54.61533164298388,301.01319269422163,165.41064443968108,202.48543695873101,2.8260190990538154
6213,53.63,41.877995,-87.637909,11026.66,7740.99,18767.65,33456.85,329.58,280.21168866684985,274.85108173587065,73.19696558376285,99864.10486913519,109.67249223641964,55.17474514349079,301.16849071141337,164.84723738671113,198.87087152052868,2.787083186153588
6281,21.89,41.878052,-87.628784,7128.7,1317.14,8445.84,20591.53,346.2,280.2453679675592,274.88407549890184,73.19353748665203,99868.4647335288,110.97047455220913,54.524728515502176,300.9786053703222,165.49520305968568,202.76346770313407,2.8323279259102834
7200,94.73,41.878052,-87.628784,37245.75,27487.6,64733.35,138949.92,268.05,280.2453679675592,274.88407549890184,73.19353748665203,99868.4647335288,110.97047455220913,54.524728515502176,300.9786053703222,165.49520305968568,202.76346770313407,2.8323279259102834
6343,70.98,41.878021,-87.633362,32455.17,22723.26,55178.42999999999,120810.32,268.65,280.2221606354229,274.8634051026869,73.20622243989195,99866.25245258537,110.32577242671287,54.85972086833658,301.08059935114517,165.1854932969503,200.77147856222007,2.8073735379741502
6823,11.45,41.878872,-87.633362,1369.26,45.05,1414.31,1744.27,785.0,280.21458663288865,274.8598985263161,73.22655941725101,99866.13407212394,110.29970428960058,54.88674839579286,301.06338588717546,165.1864526930811,200.68805276510082,2.80741973806708
6854,10.53,41.878872,-87.633362,1304.96,41.61,1346.57,1370.27,952.34,280.21458663288865,274.8598985263161,73.22655941725101,99866.13407212394,110.29970428960058,54.88674839579286,301.06338588717546,165.1864526930811,200.68805276510082,2.80741973806708
6855,15.02,41.878899,-87.628784,613.27,41.49,654.76,579.31,1058.62,280.23873763128324,274.8806808258006,73.2097160067162,99868.30295168252,111.05024739591968,54.445688265227616,300.9443805264004,165.4959356824364,202.7295152423333,2.83302840195996
7254,44.02,41.878899,-87.628784,12503.16,9496.0,21999.16,39508.94,316.46,280.23873763128324,274.8806808258006,73.2097160067162,99868.30295168252,111.05024739591968,54.445688265227616,300.9443805264004,165.4959356824364,202.7295152423333,2.83302840195996
7192,116.57,41.878845,-87.637909,24242.25,18783.44,43025.69,86599.51,279.94,280.20516412950883,274.8482768763621,73.21556365084048,99863.90086467119,109.59395429551435,55.22346273223798,301.15706998458217,164.81741699248101,199.14761551486882,2.7864084104925206
7196,11.51,41.878857,-87.63562,8789.94,2056.32,10846.26,28315.08,310.43,280.2082953125789,274.8531703796149,73.2243753282082,99865.01267542812,110.02377290914076,55.00430009208417,301.12905437898115,165.02807295894212,199.81990813884448,2.796299833952855
7236,88.59,41.878895,-87.631073,17713.06,13230.72,30943.78,60296.52,293.77,280.22461524406447,274.86954800937735,73.22466413504264,99867.20069023744,110.65682307358276,54.64628605208243,301.0172284890597,165.30310910661476,201.688512404452,2.8198184273886984
7240,9.46,41.878895,-87.631073,4733.77,967.4,5701.17,14235.17,332.54,280.22461524406447,274.86954800937735,73.22466413504264,99867.20069023744,110.65682307358276,54.64628605208243,301.0172284890597,165.30310910661476,201.688512404452,2.8198184273886984
7239,46.56,41.878883,-87.632202,13925.85,9132.87,23058.72,45468.04,306.28,280.2190727762101,274.86452529749914,73.22726286292975,99866.67328180514,110.55496751017999,54.687687915645846,301.0285601015883,165.2426554360479,201.1227195247948,2.8134306012080765
7297,44.64,41.878056,-87.627625,23013.01,15485.86,38498.869999999995,82099.27,280.31,280.2535894907917,274.8899880900146,73.18199344251072,99869.01044328658,111.26716662980492,54.417127123511065,300.9543168435838,165.6842937644671,203.20017547478244,2.8392492081186127
7336,49.8,41.878067,-87.625366,44880.81,33172.81,78053.62,171187.34,262.17,280.2774634181804,274.90605536440853,73.1429602057532,99870.15858312386,111.8084518902594,54.23133493161274,300.90233625754,166.03978682732097,204.0875688505111,2.8556284413702815
8063,94.58,41.879684,-87.637939,15690.42,12065.0,27755.42,52113.85,301.08,280.19979274284003,274.8457109752049,73.22959109187295,99863.66347740444,109.54218994580538,55.31683424060154,301.15241348192137,164.85902420119106,199.50612221876327,2.7858692976260877
8495,3.41,41.879684,-87.637939,243.94,40.42,284.36,139.96,1742.92,280.19979274284003,274.8457109752049,73.22959109187295,99863.66347740444,109.54218994580538,55.31683424060154,301.15241348192137,164.85902420119106,199.50612221876327,2.7858692976260877
8117,38.85,41.879761,-87.626526,8817.21,5585.34,14402.55,24590.49,358.56,280.25370364340625,274.8934322435586,73.19864287606656,99869.35658745843,111.43532608452313,54.39066301769879,300.91986799649396,165.82598907717332,203.2745582005997,2.849404390512797
8330,49.71,41.879704,-87.635651,16149.75,10865.43,27015.18,54489.63,296.38,280.2009868894146,274.84976730696155,73.24390257142852,99864.85245318232,110.01719731422659,55.04746452563987,301.10888485566414,165.0646618320095,200.00690557278008,2.7959374025090833
8340,10.44,41.878914,-87.626526,2207.48,44.67,2252.15,2521.97,875.3,280.2587045769197,274.89495464332174,73.18125062317318,99869.46597170393,111.5204944751205,54.33922465210783,300.93233639258284,165.85971914387105,203.2758654045788,2.8482215206133312
8547,10.02,41.878914,-87.626526,2370.62,50.17,2420.79,2985.71,793.99,280.2587045769197,274.89495464332174,73.18125062317318,99869.46597170393,111.5204944751205,54.33922465210783,300.93233639258284,165.85971914387105,203.2758654045788,2.8482215206133312
8398,34.21,41.879719,-87.633362,12264.66,7586.01,19850.67,38841.21,315.76,280.20727823460334,274.8566926307344,73.24707183876828,99865.91900396787,110.48114335169385,54.751586006209365,301.0214140179102,165.23272934518891,200.68389082989776,2.8075544088029054
8402,158.01,41.879719,-87.633362,31227.26,25246.74,56474.0,114271.93,273.27,280.20727823460334,274.8566926307344,73.24707183876828,99865.91900396787,110.48114335169385,54.751586006209365,301.0214140179102,165.23272934518891,200.68389082989776,2.8075544088029054
9225,43.86,41.879719,-87.633362,23151.0,15104.19,38255.19,83256.51,278.07,280.20727823460334,274.8566926307344,73.24707183876828,99865.91900396787,110.48114335169385,54.751586006209365,301.0214140179102,165.23272934518891,200.68389082989776,2.8075544088029054
8403,117.64,41.8797,-87.63678,20834.19,17023.34,37857.53,72397.38,287.78,280.19962896570075,274.84748175737116,73.23926403987505,99864.2576966683,109.81269757142874,55.138970046253384,301.12774887893886,164.95166764788368,199.74569371035733,2.7907181909267558
9170,72.33,41.8797,-87.63678,19611.73,13866.29,33478.020000000004,68363.9,286.87,280.19962896570075,274.84748175737116,73.23926403987505,99864.2576966683,109.81269757142874,55.138970046253384,301.12774887893886,164.95166764788368,199.74569371035733,2.7907181909267558
9182,120.41,41.8797,-87.63678,53458.92,38790.95,92249.87,205939.86,259.59,280.19962896570075,274.84748175737116,73.23926403987505,99864.2576966683,109.81269757142874,55.138970046253384,301.12774887893886,164.95166764788368,199.74569371035733,2.7907181909267558
8440,91.13,41.879723,-87.632202,46899.25,32192.35,79091.6,179723.14,260.95,280.2121682099773,274.86145272645103,73.24642179196593,99866.50162031523,110.74500812853792,54.57400794124357,300.99323422387425,165.3190160620933,201.23463403138462,2.81356678685478
8472,60.74,41.87973,-87.631073,33495.38,22400.94,55896.31999999999,125306.64,267.31,280.2182468114808,274.8664950961389,73.2412416396468,99867.0594045664,110.83078446734815,54.54823348149875,300.9826201141762,165.37901793465403,201.81552832761682,2.8199826955309586
9253,33.33,41.87973,-87.631073,11382.74,6946.9,18329.64,35258.34,322.84,280.2182468114808,274.8664950961389,73.2412416396468,99867.0594045664,110.83078446734815,54.54823348149875,300.9826201141762,165.37901793465403,201.81552832761682,2.8199826955309586
8487,96.6,41.879745,-87.628784,55428.54,38492.58,93921.12,214475.04,258.44,280.23281082389985,274.87803813276145,73.22613611434481,99868.18840915976,111.06232088489485,54.494951232786995,300.9305631156119,165.55727210813558,202.43971325289363,2.8336893846836166
9256,25.97,41.879745,-87.628784,8080.56,4571.57,12652.130000000001,21696.94,372.43,280.23281082389985,274.87803813276145,73.22613611434481,99868.18840915976,111.06232088489485,54.494951232786995,300.9305631156119,165.55727210813558,202.43971325289363,2.8336893846836166
9257,96.17,41.879745,-87.628784,32499.72,23167.68,55667.4,120683.73,269.3,280.23281082389985,274.87803813276145,73.22613611434481,99868.18840915976,111.06232088489485,54.494951232786995,300.9305631156119,165.55727210813558,202.43971325289363,2.8336893846836166
9193,135.97,41.879715,-87.634491,113547.33,75433.94,188981.27000000002,451433.65,251.53,280.20354144935385,274.8527093477232,73.24583943456963,99865.38264320733,110.18001205406759,54.95235298107627,301.07263836529563,165.13236506281137,200.16091782259014,2.8017445401284102
9208,41.32,41.880566,-87.634521,6645.97,3982.9,10628.87,15686.07,423.69,280.19654356766915,274.8496669230806,73.26561679673901,99865.18489924367,110.33950533462885,54.84223771796055,301.03325139228696,165.18174303168047,200.1572171560361,2.8020045268226768
9620,79.75,41.880566,-87.634521,21586.47,15427.74,37014.21,76241.89,283.13,280.19654356766915,274.8496669230806,73.26561679673901,99865.18489924367,110.33950533462885,54.84223771796055,301.03325139228696,165.18174303168047,200.1572171560361,2.8020045268226768
9259,109.45,41.879738,-87.629944,22268.01,16941.4,39209.41,78638.04,283.17,280.22502466182317,274.871904198234,73.23439806040382,99867.63056187409,110.87286541961645,54.59529977295771,300.9615405877754,165.46816518087334,202.4095520234433,2.8268650939427213
9307,58.78,41.879757,-87.627655,52694.04,34148.27,86842.31,203684.76,258.7,280.2421977025007,274.88527232723646,73.21537295556303,99868.75058806762,111.3433296951508,54.355750687125074,300.9191942952604,165.69908035034211,202.78772528174375,2.841141232406857
9321,16.03,41.878918,-87.624237,13774.75,2699.32,16474.07,41400.67,332.72,280.28664178723494,274.9135782148771,73.13468194627019,99870.63316032397,112.00654027806873,54.174580759609654,300.8678154608852,166.18112101900817,204.4548711164145,2.8654547663681704
9325,67.37,41.879772,-87.625366,39552.85,26561.98,66114.83,149309.94,264.9,280.2668087233249,274.90243107721517,73.17811195906906,99869.93626182953,111.67078548783476,54.33339744643921,300.8948240597703,166.00418291328003,203.7250474388361,2.858023169341895
329702,112.41,41.879772,-87.625366,57734.03,41176.18,98910.20999999999,222535.19,259.44,280.2668087233249,274.90243107721517,73.17811195906906,99869.93626182953,111.67078548783476,54.33339744643921,300.8948240597703,166.00418291328003,203.7250474388361,2.858023169341895
9420,3.48,41.880581,-87.629944,275.39,40.55,315.94,189.07,1456.5,280.2195233848108,274.86972901731804,73.25102807784906,99867.45092057847,111.05859850029577,54.5326855147841,300.94307680087866,165.59128403231378,202.19699995687245,2.827399681718338
9567,4.8,41.880581,-87.629944,511.14,54.54,565.68,800.43,638.58,280.2195233848108,274.86972901731804,73.25102807784906,99867.45092057847,111.05859850029577,54.5326855147841,300.94307680087866,165.59128403231378,202.19699995687245,2.827399681718338
9535,6.34,41.880581,-87.631104,1002.64,99.09,1101.73,1996.72,502.14,280.2127021637237,274.86426310458734,73.25780469443275,99866.85238915784,111.06627919582668,54.4141458801216,300.95376515109416,165.4804250779757,201.7367448746304,2.8206292587648902
9601,123.25,41.880547,-87.63678,54282.21,38434.36,92716.57,209583.13,259.0,280.19368797672564,274.84464523502584,73.25478608743772,99863.98665861986,109.79387428305327,55.13675051089805,301.10323284307685,164.93062473958776,199.77372201955725,2.7908082452901954
9604,36.85,41.880592,-87.628815,4692.32,2806.33,7498.65,7713.67,608.31,280.2273255762018,274.8761953747148,73.24434941910948,99868.00954666773,111.13279239803173,54.52324378660136,300.9210449083801,165.65603616613134,202.53869499509997,2.8346050874376916
9625,62.4,41.880592,-87.628815,7953.45,5971.01,13924.46,20465.59,388.63,280.2273255762018,274.8761953747148,73.24434941910948,99868.00954666773,111.13279239803173,54.52324378660136,300.9210449083801,165.65603616613134,202.53869499509997,2.8346050874376916
9655,43.73,41.880592,-87.628815,8187.78,5419.9,13607.68,21747.44,376.49,280.2273255762018,274.8761953747148,73.24434941910948,99868.00954666773,111.13279239803173,54.52324378660136,300.9210449083801,165.65603616613134,202.53869499509997,2.8346050874376916
10182,38.32,41.880592,-87.628815,18216.7,11887.91,30104.61,62671.56,290.67,280.2273255762018,274.8761953747148,73.24434941910948,99868.00954666773,111.13279239803173,54.52324378660136,300.9210449083801,165.65603616613134,202.53869499509997,2.8346050874376916
9608,53.99,41.880577,-87.632233,22594.9,17496.16,40091.06,80476.08,280.77,280.20637761050125,274.85906449771886,73.26343427578779,99866.36712182882,110.87918298504688,54.479917907789115,300.9681099656163,165.35910091306937,201.1807717167358,2.814095447579621
9610,95.8,41.880562,-87.635651,20057.34,15136.71,35194.05,69696.39,287.78,280.1940697623562,274.84664094479166,73.26285626721291,99864.59915281992,110.10247044584793,54.957915922699925,301.0667522070623,165.06038636128235,199.9407397672551,2.7962632333783914
9623,54.18,41.880569,-87.633362,21308.63,14154.91,35463.54,75559.13,282.01,280.2008871550641,274.8540158268982,73.26564354160685,99865.77494165649,110.6618699205457,54.639264761468276,300.98685310293985,165.30113469227845,200.58668058811335,2.807936676227086
9776,106.63,41.881428,-87.631104,14405.62,12015.66,26421.28,46534.27,309.57,280.2077105994761,274.8626350514483,73.27462255068849,99866.70194391684,111.06622092130621,54.463903549167775,300.93931283027825,165.53012446075857,201.55378397571187,2.8216447985553788
10151,45.31,41.881428,-87.631104,8987.59,6002.86,14990.45,25331.57,354.8,280.2077105994761,274.8626350514483,73.27462255068849,99866.70194391684,111.06622092130621,54.463903549167775,300.93931283027825,165.53012446075857,201.55378397571187,2.8216447985553788
